indicator,County,Year,subgroup1,subgroup_cat1,subgroup2,subgroup_cat2,aaRate10K,aaRate10Kpy,count,cRate10K,cRate10Kpy,dailyMean
Hospitalizations,New York State,2002-2004,Month,9,Total,,5.147,20.8933,10381,5.42,21.991,115.344
Hospitalizations,New York State,2003,AgeGroup,0-34,Total,,,,334,0.37,0.367,0.915
Hospitalizations,New York State,2003,AgeGroup,35+,Total,,41.492,41.4921,42801,42.53,42.534,117.263
Hospitalizations,New York State,2003,AgeGroup,35-44,Total,,,,1907,6.35,6.351,5.225
Hospitalizations,New York State,2003,AgeGroup,45-54,Total,,,,5389,20.03,20.031,14.764
Hospitalizations,New York State,2003,AgeGroup,55-64,Total,,,,7664,40.58,40.575,20.997
Hospitalizations,New York State,2003,AgeGroup,65-74,Total,,,,9220,73.37,73.371,25.26
Hospitalizations,New York State,2003,AgeGroup,75-84,Total,,,,11408,127.31,127.305,31.255
Hospitalizations,New York State,2003,AgeGroup,85+,Total,,,,7213,219.73,219.734,19.762
Hospitalizations,New York State,2003,Month,1,AgeGroup,35+,3.702,43.5907,3817,3.79,44.661,123.129
Hospitalizations,New York State,2003,Month,1,Total,,1.907,22.4537,3846,2.01,23.615,124.065
Hospitalizations,New York State,2003,Month,10,AgeGroup,35+,3.591,42.277,3701,3.68,43.304,119.387
Hospitalizations,New York State,2003,Month,10,Total,,1.849,21.7652,3727,1.94,22.884,120.226
Hospitalizations,New York State,2003,Month,11,AgeGroup,35+,3.305,40.2094,3412,3.39,41.253,113.733
Hospitalizations,New York State,2003,Month,11,Total,,1.699,20.6691,3431,1.79,21.769,114.367
Hospitalizations,New York State,2003,Month,12,AgeGroup,35+,3.819,44.9707,3942,3.92,46.124,127.161
Hospitalizations,New York State,2003,Month,12,Total,,1.967,23.159,3971,2.07,24.382,128.097
Hospitalizations,New York State,2003,Month,2,AgeGroup,35+,3.354,43.7232,3455,3.43,44.757,123.393
Hospitalizations,New York State,2003,Month,2,Total,,1.737,22.6417,3499,1.82,23.786,124.964
Hospitalizations,New York State,2003,Month,3,AgeGroup,35+,3.458,40.7192,3569,3.55,41.759,115.129
Hospitalizations,New York State,2003,Month,3,Total,,1.78,20.9562,3593,1.87,22.061,115.903
Hospitalizations,New York State,2003,Month,4,AgeGroup,35+,3.536,43.0184,3646,3.62,44.082,121.533
Hospitalizations,New York State,2003,Month,4,Total,,1.821,22.1602,3674,1.92,23.311,122.467
Hospitalizations,New York State,2003,Month,5,AgeGroup,35+,3.546,41.7543,3658,3.64,42.801,118.0
Hospitalizations,New York State,2003,Month,5,Total,,1.826,21.5028,3685,1.92,22.626,118.871
Hospitalizations,New York State,2003,Month,6,AgeGroup,35+,3.345,40.6934,3454,3.43,41.761,115.133
Hospitalizations,New York State,2003,Month,6,Total,,1.723,20.9597,3480,1.81,22.08,116.0
Hospitalizations,New York State,2003,Month,7,AgeGroup,35+,3.175,37.3814,3276,3.26,38.331,105.677
Hospitalizations,New York State,2003,Month,7,Total,,1.636,19.2633,3302,1.72,20.275,106.516
Hospitalizations,New York State,2003,Month,8,AgeGroup,35+,3.203,37.7127,3302,3.28,38.635,106.516
Hospitalizations,New York State,2003,Month,8,Total,,1.655,19.4865,3337,1.74,20.489,107.645
Hospitalizations,New York State,2003,Month,9,AgeGroup,35+,3.458,42.0708,3569,3.55,43.151,118.967
Hospitalizations,New York State,2003,Month,9,Total,,1.778,21.6326,3590,1.87,22.778,119.667
Hospitalizations,New York State,2003,Total,,Total,,21.378,21.3776,43135,22.49,22.494,118.178
Hospitalizations,New York State,2003-2005,AgeGroup,0-34,Total,,,,927,1.03,0.342,0.846
Hospitalizations,New York State,2003-2005,AgeGroup,35+,Total,,116.858,38.9528,121802,120.33,40.111,111.133
Hospitalizations,New York State,2003-2005,AgeGroup,35-44,Total,,,,5713,19.32,6.441,5.213
Hospitalizations,New York State,2003-2005,AgeGroup,45-54,Total,,,,15355,56.36,18.788,14.01
Hospitalizations,New York State,2003-2005,AgeGroup,55-64,Total,,,,22220,113.75,37.918,20.274
Hospitalizations,New York State,2003-2005,AgeGroup,65-74,Total,,,,25722,205.13,68.377,23.469
Hospitalizations,New York State,2003-2005,AgeGroup,75-84,Total,,,,31770,353.2,117.734,28.987
Hospitalizations,New York State,2003-2005,AgeGroup,85+,Total,,,,21022,628.71,209.569,19.181
Hospitalizations,New York State,2003-2005,Month,1,AgeGroup,35+,10.914,42.8727,11381,11.24,44.169,122.376
Hospitalizations,New York State,2003-2005,Month,1,Total,,5.616,22.0597,11453,5.98,23.482,123.151
Hospitalizations,New York State,2003-2005,Month,10,AgeGroup,35+,9.868,38.7662,10284,10.16,39.911,110.581
Hospitalizations,New York State,2003-2005,Month,10,Total,,5.085,19.9736,10361,5.41,21.243,111.409
Hospitalizations,New York State,2003-2005,Month,11,AgeGroup,35+,9.341,37.9167,9738,9.62,39.052,108.2
Hospitalizations,New York State,2003-2005,Month,11,Total,,4.807,19.5109,9800,5.11,20.762,108.889
Hospitalizations,New York State,2003-2005,Month,12,AgeGroup,35+,10.549,41.4385,10999,10.87,42.686,118.269
Hospitalizations,New York State,2003-2005,Month,12,Total,,5.437,21.3597,11087,5.79,22.731,119.215
Hospitalizations,New York State,2003-2005,Month,2,AgeGroup,35+,9.505,40.8518,9906,9.79,42.063,116.541
Hospitalizations,New York State,2003-2005,Month,2,Total,,4.91,21.1043,10006,5.22,22.446,117.718
Hospitalizations,New York State,2003-2005,Month,3,AgeGroup,35+,10.112,39.7213,10535,10.41,40.886,113.28
Hospitalizations,New York State,2003-2005,Month,3,Total,,5.216,20.4889,10626,5.55,21.786,114.258
Hospitalizations,New York State,2003-2005,Month,4,AgeGroup,35+,9.909,40.2222,10332,10.21,41.434,114.8
Hospitalizations,New York State,2003-2005,Month,4,Total,,5.104,20.7181,10408,5.43,22.05,115.644
Hospitalizations,New York State,2003-2005,Month,5,AgeGroup,35+,9.909,38.9262,10326,10.2,40.074,111.032
Hospitalizations,New York State,2003-2005,Month,5,Total,,5.101,20.0364,10395,5.43,21.313,111.774
Hospitalizations,New York State,2003-2005,Month,6,AgeGroup,35+,9.467,38.4301,9864,9.74,39.557,109.6
Hospitalizations,New York State,2003-2005,Month,6,Total,,4.882,19.8188,9948,5.19,21.076,110.533
Hospitalizations,New York State,2003-2005,Month,7,AgeGroup,35+,8.88,34.8844,9260,9.15,35.937,99.57
Hospitalizations,New York State,2003-2005,Month,7,Total,,4.571,17.9566,9322,4.87,19.113,100.237
Hospitalizations,New York State,2003-2005,Month,8,AgeGroup,35+,9.015,35.413,9383,9.27,36.415,100.892
Hospitalizations,New York State,2003-2005,Month,8,Total,,4.655,18.285,9473,4.94,19.422,101.86
Hospitalizations,New York State,2003-2005,Month,9,AgeGroup,35+,9.39,38.1176,9794,9.68,39.277,108.822
Hospitalizations,New York State,2003-2005,Month,9,Total,,4.829,19.6008,9850,5.14,20.868,109.444
Hospitalizations,New York State,2004,AgeGroup,0-34,Total,,,,310,0.34,0.343,0.847
Hospitalizations,New York State,2004,AgeGroup,35+,Total,,39.21,39.2097,40847,40.34,40.343,111.604
Hospitalizations,New York State,2004,AgeGroup,35-44,Total,,,,1956,6.61,6.61,5.344
Hospitalizations,New York State,2004,AgeGroup,45-54,Total,,,,5096,18.71,18.707,13.923
Hospitalizations,New York State,2004,AgeGroup,55-64,Total,,,,7550,38.65,38.645,20.628
Hospitalizations,New York State,2004,AgeGroup,65-74,Total,,,,8683,69.23,69.23,23.724
Hospitalizations,New York State,2004,AgeGroup,75-84,Total,,,,10558,117.07,117.07,28.847
Hospitalizations,New York State,2004,AgeGroup,85+,Total,,,,7004,210.87,210.871,19.137
Hospitalizations,New York State,2004,Month,1,AgeGroup,35+,3.654,43.1418,3815,3.77,44.485,123.065
Hospitalizations,New York State,2004,Month,1,Total,,1.88,22.1911,3838,2.0,23.636,123.806
Hospitalizations,New York State,2004,Month,10,AgeGroup,35+,3.275,38.6672,3412,3.37,39.786,110.065
Hospitalizations,New York State,2004,Month,10,Total,,1.691,19.9632,3444,1.8,21.209,111.097
Hospitalizations,New York State,2004,Month,11,AgeGroup,35+,3.171,38.6912,3304,3.26,39.811,110.133
Hospitalizations,New York State,2004,Month,11,Total,,1.631,19.9029,3324,1.73,21.153,110.8
Hospitalizations,New York State,2004,Month,12,AgeGroup,35+,3.513,41.4801,3663,3.62,42.713,118.161
Hospitalizations,New York State,2004,Month,12,Total,,1.808,21.3412,3686,1.92,22.7,118.903
Hospitalizations,New York State,2004,Month,2,AgeGroup,35+,3.039,38.3532,3171,3.13,39.526,109.345
Hospitalizations,New York State,2004,Month,2,Total,,1.57,19.8128,3203,1.67,21.085,110.448
Hospitalizations,New York State,2004,Month,3,AgeGroup,35+,3.467,40.9284,3606,3.56,42.048,116.323
Hospitalizations,New York State,2004,Month,3,Total,,1.793,21.164,3646,1.9,22.453,117.613
Hospitalizations,New York State,2004,Month,4,AgeGroup,35+,3.371,41.1303,3518,3.47,42.39,117.267
Hospitalizations,New York State,2004,Month,4,Total,,1.735,21.1619,3540,1.85,22.527,118.0
Hospitalizations,New York State,2004,Month,5,AgeGroup,35+,3.282,38.7521,3415,3.37,39.821,110.161
Hospitalizations,New York State,2004,Month,5,Total,,1.686,19.9041,3431,1.79,21.129,110.677
Hospitalizations,New York State,2004,Month,6,AgeGroup,35+,3.245,39.5941,3378,3.34,40.703,112.6
Hospitalizations,New York State,2004,Month,6,Total,,1.675,20.4379,3410,1.78,21.7,113.667
Hospitalizations,New York State,2004,Month,7,AgeGroup,35+,2.991,35.3095,3114,3.08,36.311,100.452
Hospitalizations,New York State,2004,Month,7,Total,,1.538,18.1614,3133,1.63,19.294,101.065
Hospitalizations,New York State,2004,Month,8,AgeGroup,35+,3.051,36.026,3173,3.13,36.999,102.355
Hospitalizations,New York State,2004,Month,8,Total,,1.579,18.641,3210,1.67,19.768,103.548
Hospitalizations,New York State,2004,Month,9,AgeGroup,35+,3.149,38.4193,3278,3.24,39.498,109.267
Hospitalizations,New York State,2004,Month,9,Total,,1.617,19.7256,3292,1.72,20.949,109.733
Hospitalizations,New York State,2004,Total,,Total,,20.202,20.2015,41157,21.47,21.468,112.451
Hospitalizations,New York State,2004-2006,AgeGroup,0-34,Total,,,,846,0.94,0.315,0.772
Hospitalizations,New York State,2004-2006,AgeGroup,35+,Total,,108.856,36.2853,114591,112.64,37.546,104.554
Hospitalizations,New York State,2004-2006,AgeGroup,35-44,Total,,,,5500,18.91,6.304,5.018
Hospitalizations,New York State,2004-2006,AgeGroup,45-54,Total,,,,14920,54.12,18.04,13.613
Hospitalizations,New York State,2004-2006,AgeGroup,55-64,Total,,,,21382,106.01,35.338,19.509
Hospitalizations,New York State,2004-2006,AgeGroup,65-74,Total,,,,23531,188.14,62.714,21.47
Hospitalizations,New York State,2004-2006,AgeGroup,75-84,Total,,,,29237,325.45,108.483,26.676
Hospitalizations,New York State,2004-2006,AgeGroup,85+,Total,,,,20021,584.61,194.87,18.267
Hospitalizations,New York State,2004-2006,Month,1,AgeGroup,35+,10.213,40.1217,10753,10.57,41.521,115.624
Hospitalizations,New York State,2004-2006,Month,1,Total,,5.255,20.6442,10819,5.65,22.209,116.333
Hospitalizations,New York State,2004-2006,Month,10,AgeGroup,35+,9.177,36.0503,9670,9.51,37.339,103.978
Hospitalizations,New York State,2004-2006,Month,10,Total,,4.729,18.5772,9741,5.09,19.996,104.742
Hospitalizations,New York State,2004-2006,Month,11,AgeGroup,35+,8.652,35.1222,9107,8.95,36.337,101.189
Hospitalizations,New York State,2004-2006,Month,11,Total,,4.456,18.0879,9170,4.79,19.452,101.889
Hospitalizations,New York State,2004-2006,Month,12,AgeGroup,35+,9.476,37.2266,9978,9.81,38.528,107.29
Hospitalizations,New York State,2004-2006,Month,12,Total,,4.885,19.1915,10057,5.26,20.645,108.14
Hospitalizations,New York State,2004-2006,Month,2,AgeGroup,35+,8.875,38.143,9364,9.2,39.56,110.165
Hospitalizations,New York State,2004-2006,Month,2,Total,,4.577,19.6711,9441,4.93,21.205,111.071
Hospitalizations,New York State,2004-2006,Month,3,AgeGroup,35+,9.63,37.83,10131,9.96,39.119,108.935
Hospitalizations,New York State,2004-2006,Month,3,Total,,4.969,19.5217,10220,5.34,20.98,109.892
Hospitalizations,New York State,2004-2006,Month,4,AgeGroup,35+,9.194,37.3228,9684,9.52,38.639,107.6
Hospitalizations,New York State,2004-2006,Month,4,Total,,4.735,19.2223,9752,5.1,20.686,108.356
Hospitalizations,New York State,2004-2006,Month,5,AgeGroup,35+,9.34,36.6912,9826,9.66,37.941,105.656
Hospitalizations,New York State,2004-2006,Month,5,Total,,4.81,18.8953,9894,5.17,20.311,106.387
Hospitalizations,New York State,2004-2006,Month,6,AgeGroup,35+,8.846,35.907,9309,9.15,37.143,103.433
Hospitalizations,New York State,2004-2006,Month,6,Total,,4.563,18.5223,9388,4.91,19.914,104.311
Hospitalizations,New York State,2004-2006,Month,7,AgeGroup,35+,8.33,32.7219,8762,8.61,33.833,94.215
Hospitalizations,New York State,2004-2006,Month,7,Total,,4.286,16.8379,8817,4.61,18.1,94.806
Hospitalizations,New York State,2004-2006,Month,8,AgeGroup,35+,8.524,33.4862,8953,8.8,34.57,96.269
Hospitalizations,New York State,2004-2006,Month,8,Total,,4.399,17.2807,9032,4.72,18.541,97.118
Hospitalizations,New York State,2004-2006,Month,9,AgeGroup,35+,8.597,34.8992,9054,8.9,36.126,100.6
Hospitalizations,New York State,2004-2006,Month,9,Total,,4.422,17.9501,9106,4.76,19.316,101.178
Hospitalizations,New York State,2005,AgeGroup,0-34,Total,,,,283,0.32,0.316,0.775
Hospitalizations,New York State,2005,AgeGroup,35+,Total,,36.208,36.208,38154,37.49,37.485,104.532
Hospitalizations,New York State,2005,AgeGroup,35-44,Total,,,,1850,6.36,6.361,5.068
Hospitalizations,New York State,2005,AgeGroup,45-54,Total,,,,4870,17.66,17.656,13.342
Hospitalizations,New York State,2005,AgeGroup,55-64,Total,,,,7006,34.73,34.726,19.195
Hospitalizations,New York State,2005,AgeGroup,65-74,Total,,,,7819,62.51,62.505,21.422
Hospitalizations,New York State,2005,AgeGroup,75-84,Total,,,,9804,108.87,108.873,26.86
Hospitalizations,New York State,2005,AgeGroup,85+,Total,,,,6805,198.57,198.571,18.644
Hospitalizations,New York State,2005,Month,1,AgeGroup,35+,3.56,41.9152,3749,3.68,43.368,120.935
Hospitalizations,New York State,2005,Month,1,Total,,1.83,21.5489,3769,1.97,23.194,121.581
Hospitalizations,New York State,2005,Month,10,AgeGroup,35+,3.007,35.4036,3171,3.12,36.681,102.29
Hospitalizations,New York State,2005,Month,10,Total,,1.547,18.2175,3190,1.67,19.631,102.903
Hospitalizations,New York State,2005,Month,11,AgeGroup,35+,2.871,34.9247,3022,2.97,36.123,100.733
Hospitalizations,New York State,2005,Month,11,Total,,1.479,17.9989,3045,1.59,19.364,101.5
Hospitalizations,New York State,2005,Month,12,AgeGroup,35+,3.221,37.9219,3394,3.33,39.261,109.484
Hospitalizations,New York State,2005,Month,12,Total,,1.665,19.6084,3430,1.79,21.108,110.645
Hospitalizations,New York State,2005,Month,2,AgeGroup,35+,3.112,40.5725,3280,3.22,42.008,117.143
Hospitalizations,New York State,2005,Month,2,Total,,1.603,20.9024,3304,1.73,22.511,118.0
Hospitalizations,New York State,2005,Month,3,AgeGroup,35+,3.19,37.5556,3360,3.3,38.868,108.387
Hospitalizations,New York State,2005,Month,3,Total,,1.645,19.3677,3387,1.77,20.844,109.258
Hospitalizations,New York State,2005,Month,4,AgeGroup,35+,3.006,36.5685,3168,3.11,37.868,105.6
Hospitalizations,New York State,2005,Month,4,Total,,1.55,18.8595,3194,1.67,20.311,106.467
Hospitalizations,New York State,2005,Month,5,AgeGroup,35+,3.085,36.3212,3253,3.2,37.63,104.935
Hospitalizations,New York State,2005,Month,5,Total,,1.591,18.7284,3279,1.71,20.179,105.774
Hospitalizations,New York State,2005,Month,6,AgeGroup,35+,2.884,35.0934,3032,2.98,36.243,101.067
Hospitalizations,New York State,2005,Month,6,Total,,1.488,18.1057,3058,1.6,19.446,101.933
Hospitalizations,New York State,2005,Month,7,AgeGroup,35+,2.72,32.0213,2870,2.82,33.2,92.581
Hospitalizations,New York State,2005,Month,7,Total,,1.399,16.4733,2887,1.51,17.767,93.129
Hospitalizations,New York State,2005,Month,8,AgeGroup,35+,2.765,32.5515,2908,2.86,33.639,93.806
Hospitalizations,New York State,2005,Month,8,Total,,1.423,16.7503,2926,1.53,18.007,94.387
Hospitalizations,New York State,2005,Month,9,AgeGroup,35+,2.789,33.9297,2947,2.9,35.227,98.233
Hospitalizations,New York State,2005,Month,9,Total,,1.437,17.4804,2968,1.55,18.874,98.933
Hospitalizations,New York State,2005,Total,,Total,,18.658,18.6579,38437,20.09,20.09,105.307
Hospitalizations,New York State,2005-2007,AgeGroup,0-34,Total,,,,804,0.9,0.301,0.734
Hospitalizations,New York State,2005-2007,AgeGroup,35+,Total,,100.548,33.5162,107046,104.77,34.922,97.759
Hospitalizations,New York State,2005-2007,AgeGroup,35-44,Total,,,,5113,17.92,5.975,4.669
Hospitalizations,New York State,2005-2007,AgeGroup,45-54,Total,,,,14452,51.86,17.286,13.198
Hospitalizations,New York State,2005-2007,AgeGroup,55-64,Total,,,,20374,98.09,32.698,18.606
Hospitalizations,New York State,2005-2007,AgeGroup,65-74,Total,,,,21455,171.0,57.0,19.594
Hospitalizations,New York State,2005-2007,AgeGroup,75-84,Total,,,,26764,299.42,99.808,24.442
Hospitalizations,New York State,2005-2007,AgeGroup,85+,Total,,,,18888,535.41,178.471,17.249
Hospitalizations,New York State,2005-2007,Month,1,AgeGroup,35+,9.375,36.7931,9959,9.75,38.254,107.086
Hospitalizations,New York State,2005-2007,Month,1,Total,,4.827,18.946,10025,5.24,20.575,107.796
Hospitalizations,New York State,2005-2007,Month,10,AgeGroup,35+,8.47,33.2433,9028,8.84,34.678,97.075
Hospitalizations,New York State,2005-2007,Month,10,Total,,4.364,17.1275,9092,4.75,18.66,97.763
Hospitalizations,New York State,2005-2007,Month,11,AgeGroup,35+,7.843,31.8079,8350,8.17,33.142,92.778
Hospitalizations,New York State,2005-2007,Month,11,Total,,4.046,16.4085,8419,4.4,17.855,93.544
Hospitalizations,New York State,2005-2007,Month,12,AgeGroup,35+,8.384,32.9055,8928,8.74,34.293,96.0
Hospitalizations,New York State,2005-2007,Month,12,Total,,4.322,16.9623,8996,4.7,18.463,96.731
Hospitalizations,New York State,2005-2007,Month,2,AgeGroup,35+,8.397,36.4874,8954,8.76,38.078,106.595
Hospitalizations,New York State,2005-2007,Month,2,Total,,4.329,18.8108,9023,4.72,20.502,107.417
Hospitalizations,New York State,2005-2007,Month,3,AgeGroup,35+,9.008,35.3552,9601,9.4,36.878,103.237
Hospitalizations,New York State,2005-2007,Month,3,Total,,4.645,18.229,9675,5.06,19.856,104.032
Hospitalizations,New York State,2005-2007,Month,4,AgeGroup,35+,8.4,34.067,8951,8.76,35.528,99.456
Hospitalizations,New York State,2005-2007,Month,4,Total,,4.331,17.5641,9021,4.72,19.131,100.233
Hospitalizations,New York State,2005-2007,Month,5,AgeGroup,35+,8.676,34.0517,9240,9.04,35.492,99.355
Hospitalizations,New York State,2005-2007,Month,5,Total,,4.472,17.5516,9309,4.87,19.105,100.097
Hospitalizations,New York State,2005-2007,Month,6,AgeGroup,35+,8.098,32.8433,8620,8.44,34.214,95.778
Hospitalizations,New York State,2005-2007,Month,6,Total,,4.179,16.9497,8694,4.55,18.438,96.6
Hospitalizations,New York State,2005-2007,Month,7,AgeGroup,35+,7.996,31.3825,8502,8.32,32.657,91.419
Hospitalizations,New York State,2005-2007,Month,7,Total,,4.121,16.1721,8564,4.48,17.576,92.086
Hospitalizations,New York State,2005-2007,Month,8,AgeGroup,35+,8.065,31.6519,8567,8.38,32.907,92.118
Hospitalizations,New York State,2005-2007,Month,8,Total,,4.156,16.3093,8629,4.51,17.71,92.785
Hospitalizations,New York State,2005-2007,Month,9,AgeGroup,35+,7.836,31.7774,8346,8.17,33.126,92.733
Hospitalizations,New York State,2005-2007,Month,9,Total,,4.036,16.3676,8403,4.39,17.821,93.367
Hospitalizations,New York State,2006,AgeGroup,0-34,Total,,,,253,0.28,0.285,0.693
Hospitalizations,New York State,2006,AgeGroup,35+,Total,,33.478,33.4783,35590,34.83,34.834,97.507
Hospitalizations,New York State,2006,AgeGroup,35-44,Total,,,,1694,5.93,5.93,4.641
Hospitalizations,New York State,2006,AgeGroup,45-54,Total,,,,4954,17.77,17.767,13.573
Hospitalizations,New York State,2006,AgeGroup,55-64,Total,,,,6826,32.82,32.823,18.701
Hospitalizations,New York State,2006,AgeGroup,65-74,Total,,,,7029,56.37,56.37,19.258
Hospitalizations,New York State,2006,AgeGroup,75-84,Total,,,,8875,99.42,99.415,24.315
Hospitalizations,New York State,2006,AgeGroup,85+,Total,,,,6212,176.2,176.198,17.019
Hospitalizations,New York State,2006,Month,1,AgeGroup,35+,3.008,35.4112,3189,3.12,36.75,102.871
Hospitalizations,New York State,2006,Month,1,Total,,1.55,18.246,3212,1.68,19.796,103.613
